OBJECTID,BSM,YSDM,TBYBH,TBBH,DLBM,DLMC,QSXZ,QSDWDM,QSDWMC,ZLDWDM,ZLDWMC,GDLX,KCLX,DLBZ,GDPDJ,KCDLBM,TKXS,TBMJ,XZDWMJ,LXDWMJ,TKMJ,TBDLMJ,PZWH,BGJLH,BGRQ,XZGDJFLY
40195,207593,2001010100,35875,77,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,1400.69,131.51,0,0,1269.18,,,2017/1/21 0:00,
445,173127,2001010100,1344,78,31,有林地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,2558.53,0,0,0,2558.53,,,,
970,171771,2001010100,89,78,31,有林地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,983.03,0,0,0,983.03,,,,
2920,174638,2001010100,2911,78,43,其他草地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,,,,,0,30107.76,0,0,0,30107.76,,,,
3050,175022,2001010100,4759,78,203,村庄,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,151.31,0,0,0,151.31,,,,
5266,185411,2001010100,13621,78,43,其他草地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,15361.02,1281.08,0,0,14079.94,,,,
5534,183350,2001010100,11579,78,203,村庄,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,15450.33,0,0,0,15450.33,,,,
5867,182346,2001010100,10579,78,127,裸地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,3177.64,16,0,0,3161.64,,,,
6189,182703,2001010100,10972,78,31,有林地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,591429.84,2914.6,0,0,588515.24,,,,
6327,186047,2001010100,14290,78,201,城市,20,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,,,,,0,145.02,0,0,0,145.02,,,,
6876,194412,2001010100,22654,78,31,有林地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,49541.4,318.16,0,0,49223.24,,,,
7734,187930,2001010100,16152,78,114,坑塘水面,30,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,,,,,0,718.75,0,0,0,718.75,,,,
7748,188857,2001010100,17047,78,203,村庄,30,530702002203,义和社区居委会,530702002202,八河社区居委会,,,,,,0,337.72,0,0,0,337.72,,,,
8716,190838,2001010100,19126,78,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3206.08,498.75,0,0,2707.33,,,,
8849,196337,2001010100,24596,78,203,村庄,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,1626.45,32.09,0,0,1594.36,,,,
8934,193932,2001010100,22128,78,203,村庄,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,3383.52,58.9,0,0,3324.62,,,,
9349,200784,2001010100,30852,78,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,5551.37,0,0,929.299338,4622.070662,,,,
10182,199359,2001010100,27598,78,11,水田,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,T,TK,,3,123,0.178,39416.75,476.76,0,6931.31822,32008.67178,,,,
10218,200937,2001010100,29107,78,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,3,123,0.1674,3983.17,514.56,0,580.645314,2887.964686,,,,
12444,204343,2001010100,32591,78,31,有林地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,,,,,0,78855.69,1980.03,0,0,76875.66,,,,
12573,202944,2001010100,31242,78,21,果园,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,968.19,0,0,0,968.19,,,,
13635,203782,2001010100,32100,78,203,村庄,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,74.4,0,0,0,74.4,,,,
14412,202523,2001010100,30778,78,203,村庄,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,1307.41,0,0,0,1307.41,,,,
15811,205673,2001010100,33893,78,13,旱地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,TK,,5,123,0.3602,651.57,0,0,234.695514,416.874486,,,,
16035,205948,2001010100,34168,78,203,村庄,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,43.54,0,0,0,43.54,,,,
16948,207596,2001010100,35878,78,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,1543.47,94,0,0,1449.47,,,,
17953,208783,2001010100,37061,78,32,灌木林地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,2252.95,511.14,0,0,1741.81,,,,
18793,209691,2001010100,38529,78,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,4,123,0.2937,455.26,0,0,133.709862,321.550138,,,,
18912,210009,2001010100,38281,78,13,旱地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,TK,,4,123,0.2937,1661.48,0,0,487.976676,1173.503324,,,,
20320,179383,2001010100,7641,78,13,旱地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,TK,,1,123,0,30478.93,2634.7,0,0,27844.23,,,2010/12/31 0:00,
21689,179244,2001010100,7502,78,43,其他草地,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,3379.79,681.62,0,0,2698.17,,,2015/2/7 0:00,
23746,189691,2001010100,17970,78,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,3330.7,469.54,0,0,2861.16,,,2015/2/7 0:00,
24638,192856,2001010100,21066,78,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,3419.65,195.24,0,0,3224.41,,,2015/2/7 0:00,
25066,189933,2001010100,18165,78,127,裸地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,2143.93,68.61,0,0,2075.32,,,2015/2/7 0:00,
27732,193782,2001010100,23650,78,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,2156.47,413.37,0,0,1743.1,,,2015/2/7 0:00,
30650,177842,2001010100,6098,78,13,旱地,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,TK,,4,123,0.2937,11597.29,322.25,0,3311.48,7963.56,,,2015/2/7 0:00,
31262,176068,2001010100,4281,78,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,16408.72,196.62,0,0,16212.1,,,2015/2/7 0:00,
32240,176198,2001010100,4431,78,32,灌木林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,116443.18,912.17,0,0,115531.01,,,2015/2/8 0:00,
33057,910283280,2001010100,,78,102,公路用地,20,530702001206,义尚社区居委会,530702001209,5.31E+18,,,,,,0,816.06,0,0,0,816.06,,,2015/3/7 0:00,
33692,200323,2001010100,28530,78,11,水田,30,530702202201,共和村民委员会,530702202201,共和村民委员会,T,TK,,2,123,0.1015,7919.65,242.81,0,779.19926,6897.64074,,,2015/3/10 0:00,
33794,190277,2001010100,18532,78,12,水浇地,30,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,TK,,1,123,0,8509.2,1192.28,0,0,7316.92,,,2015/3/10 0:00,
36926,205722,2001010100,33942,78,11,水田,30,530702205204,金江村民委员会,530702205204,金江村民委员会,T,TK,,4,123,0.29,3099.59,306.79,0,809.912,1982.888,,,2016/3/2 0:00,
446,173128,2001010100,1345,79,13,旱地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,TK,,4,123,0.2937,865.81,59.9,0,236.695767,569.214233,,,,
2648,175024,2001010100,4761,79,203,村庄,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,572.87,0,0,0,572.87,,,,
2815,174630,2001010100,2903,79,13,旱地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,TK,,3,123,0.1674,2677.19,0,0,448.161606,2229.028394,,,,
5026,179424,2001010100,7682,79,203,村庄,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,,,,,0,68.94,0,0,0,68.94,,,,
5600,183196,2001010100,11414,79,32,灌木林地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,6981.07,0,0,0,6981.07,,,,
5750,182331,2001010100,10564,79,31,有林地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,18138.98,287.2,0,0,17851.78,,,,
6276,183407,2001010100,11646,79,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,3550.45,590.44,0,0,2960.01,,,,
6535,185384,2001010100,13594,79,31,有林地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,48942.08,403.56,0,0,48538.52,,,,
6946,185968,2001010100,14211,79,12,水浇地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,TK,,1,123,0,2535.43,263.03,0,0,2272.4,,,,
7588,194541,2001010100,22783,79,43,其他草地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,20985.66,333.63,0,0,20652.03,,,,
7953,188884,2001010100,17074,79,203,村庄,30,530702002202,八河社区居委会,530702002202,八河社区居委会,,,,,,0,102.52,0,0,0,102.52,,,,
8410,191492,2001010100,22140,79,31,有林地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,2242.31,389.76,0,0,1852.55,,,,
8680,190863,2001010100,19151,79,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,2320.44,442.67,0,0,1877.77,,,,
8746,196334,2001010100,24593,79,203,村庄,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,577.39,0,0,0,577.39,,,,
9545,199439,2001010100,27717,79,31,有林地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,3124.27,95.2,0,0,3029.07,,,,
11572,203733,2001010100,32051,79,11,水田,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,TK,,1,123,0,11440.56,1000.86,0,0,10439.7,,,,
11587,200359,2001010100,28566,79,114,坑塘水面,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,4155.45,0,0,0,4155.45,,,,
11589,202458,2001010100,30763,79,33,其他林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,4950.56,0,0,0,4950.56,,,,
12154,205687,2001010100,33907,79,203,村庄,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,1443.42,0,0,0,1443.42,,,,
13216,204482,2001010100,32740,79,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,4630.78,0,0,775.192572,3855.587428,,,,
13536,202502,2001010100,30737,79,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,2,123,0.0809,89316.84,718.08,0,7167.639684,81431.12032,,,,
15080,202903,2001010100,31201,79,11,水田,30,530702202202,新民村民委员会,530702202202,新民村民委员会,T,TK,,2,123,0.1015,10070.31,205.59,0,1001.26908,8863.45092,,,,
15857,205932,2001010100,34152,79,114,坑塘水面,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,1325.71,30,0,0,1295.71,,,,
16962,207598,2001010100,35880,79,11,水田,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,TK,,1,123,0,1433.04,185.48,0,0,1247.56,,,,
18258,208811,2001010100,37089,79,203,村庄,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,930.95,0,0,0,930.95,,,,
18774,209699,2001010100,38537,79,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,4,123,0.2937,1238.23,0,0,363.668151,874.561849,,,,
20321,187966,2001010100,16201,79,202,建制镇,20,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,,,,,0,294137.72,2335.3,0,0,291802.42,,,2010/12/31 0:00,
21623,179242,2001010100,7500,79,33,其他林地,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,14110.18,0,0,0,14110.18,,,2015/2/7 0:00,
23238,189687,2001010100,17966,79,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,3948.94,478.41,0,0,3470.53,,,2015/2/7 0:00,
24609,192765,2001010100,20975,79,21,果园,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,,,,,0,8969.23,842.32,0,0,8126.91,,,2015/2/7 0:00,
27733,193781,2001010100,23649,79,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,6292.12,684.68,0,0,5607.44,,,2015/2/7 0:00,
29991,189996,2001010100,18228,79,43,其他草地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,2466.29,432.48,0,0,2033.81,,,2015/2/7 0:00,
30615,177883,2001010100,6139,79,203,村庄,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,532.98,0,0,0,532.98,,,2015/2/7 0:00,
31202,176940,2001010100,5221,79,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,1634.42,57.9,0,0,1576.52,,,2015/2/7 0:00,
31815,176074,2001010100,4287,79,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,3239.49,160.12,0,0,3079.37,,,2015/2/7 0:00,
32645,176213,2001010100,4446,79,13,旱地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,TK,,2,123,0.0809,45515.55,741.45,0,3622.22,41151.88,,,2015/2/8 0:00,
33056,910283281,2001010100,,79,102,公路用地,20,530702001209,大研国有林,530702001209,5.31E+18,,,,,,0,8942.86,0,0,0,8942.86,,,2015/3/7 0:00,
37089,179837,2001010100,8106,79,127,裸地,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,,,,,0,3632.35,149.07,0,0,3483.28,,,2016/3/2 0:00,
37680,186991,2001010100,15220,79,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,8005.43,302.17,0,0,7703.26,,,2018/2/26 0:00,
37681,209769,2001010100,38048,79,32,灌木林地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,,,,,0,799680.45,6692.98,0,0,792987.47,,,2018/2/26 0:00,
37819,171731,2001010100,38,79,31,有林地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,113913.33,2717.61,0,0,111195.72,,,2018/2/26 0:00,
40418,200930,2001010100,29100,79,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,2,123,0.0809,7858.57,574.35,0,589.293398,6694.926602,,,2017/1/21 0:00,
288,173089,2001010100,1306,80,13,旱地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,TK,,3,123,0.1674,16141.15,533.29,0,2612.755764,12995.10424,,,,
3214,176468,2001010100,4766,80,203,村庄,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,747.13,0,0,0,747.13,,,,
4905,179436,2001010100,7694,80,13,旱地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,TK,,3,123,0.1674,2712.82,13.8,0,451.815948,2247.204052,,,,
5665,183370,2001010100,11609,80,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,2,123,0.0809,7197.65,1065.17,0,496.117632,5636.362368,,,,
5735,182570,2001010100,10816,80,33,其他林地,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,,,,,0,2905.64,0,0,0,2905.64,,,,
5753,182387,2001010100,10620,80,43,其他草地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,1368.83,0,0,0,1368.83,,,,
6615,185385,2001010100,13595,80,13,旱地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,TK,,3,123,0.1674,47824.22,1723.14,0,7717.320792,38383.75921,,,,
6858,194662,2001010100,22924,80,203,村庄,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,557.03,0,0,0,557.03,,,,
8251,190343,2001010100,18608,80,12,水浇地,30,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,TK,,1,123,0,1527.46,288.49,0,0,1238.97,,,,
8472,190850,2001010100,19138,80,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,6811.03,710.5,0,0,6100.53,,,,
8972,193937,2001010100,22146,80,203,村庄,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,524.84,0,0,0,524.84,,,,
9745,196315,2001010100,24574,80,31,有林地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,1426.17,108.62,0,0,1317.55,,,,
9753,199392,2001010100,27670,80,13,旱地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,TK,,4,123,0.2937,35004.15,800.72,0,10045.54739,24157.88261,,,,
10392,200958,2001010100,29141,80,203,村庄,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,108.26,0,0,0,108.26,,,,
10926,202475,2001010100,30710,80,31,有林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,38867.18,2082.76,0,0,36784.42,,,,
11907,203005,2001010100,31303,80,31,有林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,8228.66,0,0,0,8228.66,,,,
12557,202601,2001010100,30866,80,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,1470.24,56.79,0,236.61153,1176.83847,,,,
12670,204438,2001010100,32696,80,43,其他草地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,,,,,0,3908.95,628.01,0,0,3280.94,,,,
12799,205686,2001010100,33906,80,203,村庄,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,1170.92,0,0,0,1170.92,,,,
14343,203751,2001010100,32069,80,11,水田,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,TK,,1,123,0,8699.83,639.91,0,0,8059.92,,,,
14537,205972,2001010100,34192,80,114,坑塘水面,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,2522.44,0,0,0,2522.44,,,,
14869,205798,2001010100,34018,80,13,旱地,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,TK,,4,123,0.2937,1568.52,0,0,460.674324,1107.845676,,,,
